Framing

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: WallPushups
id: 0813, acc: 69.86, label: CliffDiving, predict: CliffDiving
id: 0814, acc: 69.90, label: CliffDiving, predict: CliffDiving
id: 0815, acc: 69.94, label: CliffDiving, predict: CliffDiving
id: 0816, acc: 69.85, label: CliffDiving, predict: SkyDiving
id: 0817, acc: 69.77, label: CliffDiving, predict: RockClimbingIndoor
id: 0818, acc: 69.80, label: CliffDiving, predict: CliffDiving
id: 0819, acc: 69.84, label: CliffDiving, predict: CliffDiving
id: 0820, acc: 69.88, label: CliffDiving, predict: CliffDiving
id: 0821, acc: 69.91, label: CliffDiving, predict: CliffDiving
id: 0822, acc: 69.95, label: CliffDiving, predict: CliffDiving
id: 0823, acc: 69.99, label: CliffDiving, predict: CliffDiving
id: 0824, acc: 70.02, label: CliffDiving, predict: CliffDiving
id: 0825, acc: 70.06, label: CliffDiving, predict: CliffDiving
id: 0826, acc: 70.10, label: CliffDiving, predict: CliffDiving
id: 0827, acc: 70.13, label: CliffDiving, predict: CliffDiving
id: 0828, acc: 70.05, label: CliffDiving, predict: Surfing
id: 0829, acc: 70.08, label: CliffDiving, predict: CliffDiving
id: 0830, acc: 70.12, label: CliffDiving, predict: CliffDiving
id: 0831, acc: 70.04, label: CliffDiving, predict: SkyDiving
id: 0832, acc: 70.07, label: CliffDiving, predict: CliffDiving
id: 0833, acc: 69.99, label: CliffDiving, predict: SkyDiving
id: 0834, acc: 70.02, label: CricketBowling, predict: CricketBowling
id: 0835, acc: 70.06, label: CricketBowling, predict: CricketBowling
id: 0836, acc: 70.10, label: CricketBowling, predict: CricketBowling
id: 0837, acc: 70.13, label: CricketBowling, predict: CricketBowling
id: 0838, acc: 70.17, label: CricketBowling, predict: CricketBowling
id: 0839, acc: 70.20, label: CricketBowling, predict: CricketBowling
id: 0840, acc: 70.24, label: CricketBowling, predict: CricketBowling
id: 0841, acc: 70.15, label: CricketBowling, predict: VolleyballSpiking
id: 0842, acc: 70.07, label: CricketBowling, predict: VolleyballSpiking
id: 0843, acc: 69.99, label: CricketBowling, predict: Hammering
id: 0844, acc: 69.91, label: CricketBowling, predict: Hammering
id: 0845, acc: 69.82, label: CricketBowling, predict: Hammering
id: 0846, acc: 69.74, label: CricketBowling, predict: HorseRace
id: 0847, acc: 69.66, label: CricketBowling, predict: Hammering
id: 0848, acc: 69.58, label: CricketBowling, predict: SkyDiving
id: 0849, acc: 69.49, label: CricketBowling, predict: SkyDiving
id: 0850, acc: 69.41, label: CricketBowling, predict: Skiing
id: 0851, acc: 69.33, label: CricketBowling, predict: Skiing
id: 0852, acc: 69.25, label: CricketBowling, predict: FloorGymnastics
id: 0853, acc: 69.17, label: CricketBowling, predict: JavelinThrow
id: 0854, acc: 69.09, label: CricketBowling, predict: JavelinThrow
id: 0855, acc: 69.01, label: CricketBowling, predict: JavelinThrow
id: 0856, acc: 68.93, label: CricketBowling, predict: JavelinThrow
id: 0857, acc: 68.96, label: CricketBowling, predict: CricketBowling
id: 0858, acc: 69.00, label: CricketBowling, predict: CricketBowling
id: 0859, acc: 69.03, label: CricketBowling, predict: CricketBowling
id: 0860, acc: 69.07, label: CricketBowling, predict: CricketBowling
id: 0861, acc: 68.99, label: CricketBowling, predict: SoccerJuggling
id: 0862, acc: 68.91, label: CricketBowling, predict: StillRings
id: 0863, acc: 68.83, label: CricketBowling, predict: SoccerJuggling
id: 0864, acc: 68.75, label: CricketBowling, predict: StillRings
id: 0865, acc: 68.67, label: CricketBowling, predict: HandstandWalking
id: 0866, acc: 68.59, label: CricketBowling, predict: TennisSwing
